1084,736
1113,738
1142,740
1171,742
1200,745
1230,747
1260,750
1290,753
1321,757
1353,760
1386,765
1419,769
1453,773
1489,778
1525,783
1563,788
1602,794
1643,800
1685,806
1053,763
1081,764
1110,767
1139,769
1168,772
1197,775
1227,778
1257,781
1288,785
1319,789
1351,793
1384,798
1417,802
1451,807
1487,812
1524,818
1561,824
1601,831
1642,838
1684,845
1049,792
1078,794
1107,797
1136,799
1165,802
1194,805
1224,809
1254,813
1285,817
1316,821
1348,826
1381,831
1415,836
1449,842
1485,848
1522,854
1560,861
1599,868
1640,876
1683,884
1046,821
1074,823
1103,826
1132,829
1161,833
1191,836
1221,840
1251,844
1282,849
1313,854
1346,859
1379,864
1412,870
1447,877
1483,883
1520,890
1558,898
1598,906
1639,915
1681,924
