1064,328
1092,326
1120,324
1148,322
1177,319
1206,317
1235,314
1265,310
1295,307
1326,304
1357,300
1389,296
1422,292
1455,287
1490,282
1526,277
1562,271
1601,265
1640,258
1682,250
1067,357
1095,355
1123,353
1151,351
1180,349
1209,347
1238,344
1267,342
1297,339
1328,336
1359,332
1391,329
1423,325
1457,321
1491,317
1527,312
1563,307
1602,302
1641,296
1682,289
1070,385
1097,384
1126,382
1154,381
1182,379
1211,377
1240,375
1269,372
1299,370
1329,367
1361,365
1392,362
1425,358
1458,355
1492,351
1527,347
1564,342
1602,338
1641,333
1682,327
1073,414
1100,412
1128,411
1156,409
1184,408
1213,406
1242,404
1271,402
1301,400
1331,398
1362,396
1394,394
1426,391
1459,388
1493,385
1528,381
1565,378
1602,374
1642,369
1683,365
1074,442
1101,440
1129,439
1157,438
1186,437
1215,436
1243,434
1272,433
1302,431
1332,429
1363,427
1395,425
1427,423
1460,420
1494,418
1529,415
1565,412
1603,409
1642,406
1682,402
1076,469
1103,469
1131,467
1159,466
1187,466
1216,464
1244,463
1274,462
1303,461
1333,459
1364,458
1396,456
1427,455
1460,453
1494,451
1529,449
1565,447
1603,444
1642,441
1683,438
1077,497
1105,496
1132,495
1160,494
1188,494
1217,493
1245,492
1275,491
1304,490
1334,489
1365,488
1396,487
1428,486
1461,485
1494,483
1529,482
1566,481
1603,479
1642,477
1682,475
1078,524
1105,523
1133,523
1161,523
1189,522
1218,522
1246,521
1275,521
1304,520
1334,520
1365,519
1396,518
1428,518
1461,517
1495,516
1530,515
1565,514
1603,513
1642,512
1682,511
1078,551
1106,551
1133,551
1161,551
1189,550
1217,550
1246,550
1275,550
1304,550
1334,549
1365,549
1396,549
1428,549
1461,549
1495,549
1529,549
1565,548
1603,548
1642,548
1682,547
1078,578
1106,578
1134,579
1161,579
1190,579
1218,579
1247,579
1275,579
1305,579
1335,580
1365,580
1396,580
1428,580
1461,581
1495,581
1529,581
1566,582
1603,583
1642,583
1682,583
1078,606
1106,606
1134,606
1161,607
1189,607
1218,607
1246,608
1275,608
1304,609
1334,610
1365,610
1396,611
1428,611
1461,612
1494,613
1529,614
1565,616
1602,617
1641,618
1682,619
1078,633
1105,633
1133,634
1161,634
1189,635
1217,636
1245,636
1274,638
1304,638
1334,639
1364,641
1395,642
1427,643
1460,644
1494,646
1529,647
1565,649
1602,651
1641,653
1681,655
1077,660
1105,661
1132,662
1159,662
1188,664
1216,664
1244,666
1274,666
1303,668
1333,670
1364,671
1395,673
1426,675
1459,676
1493,679
1528,681
1564,683
1601,686
1640,688
1680,692
1076,688
1102,688
1130,690
1158,691
1186,692
1215,693
1243,695
1272,697
1302,698
1332,700
1362,702
1394,704
1426,707
1459,709
1492,712
1527,714
1564,718
1601,721
1640,725
1680,728
1073,715
1101,717
1128,718
1157,720
1185,721
1213,723
1241,724
1271,726
1300,728
1330,731
1361,733
1393,736
1425,738
1457,742
1492,745
1526,748
1563,752
1600,756
1639,761
1679,765
1071,743
1099,745
1127,747
1154,748
1183,750
1211,752
1240,754
1269,756
1299,759
1329,762
1360,765
1391,768
1423,771
1456,775
1490,779
1525,783
1562,787
1599,792
1638,797
1679,803
1069,772
1096,773
1124,775
1152,778
1180,780
1209,781
1238,784
1267,787
1297,790
1327,793
1358,796
1389,800
1422,804
1455,808
1489,813
1524,817
1561,823
1598,828
1637,834
1678,841
1066,800
1094,802
1121,805
1150,807
1178,809
1207,812
1235,814
1265,818
1294,821
1325,824
1356,829
1387,833
1420,837
1453,842
1487,847
1522,852
1559,858
1597,865
1636,872
1677,879
1063,830
1090,832
1118,834
1146,837
1175,839
1204,842
1232,845
1262,849
1292,852
1322,857
1353,861
1385,866
1418,871
1451,876
1486,882
1521,888
1558,895
1596,902
1635,910
1676,918
