1311,757
1342,761
1374,765
1407,769
1440,773
1474,778
1510,783
1547,788
1585,794
1624,800
1664,806
1706,813
1075,764
1102,766
1131,769
1160,772
1189,775
1218,778
1248,781
1278,785
1308,789
1340,793
1371,797
1404,802
1438,807
1472,812
1508,818
1545,823
1583,830
1623,837
1663,844
1705,852
1071,793
1099,796
1128,798
1156,801
1185,805
1215,809
1245,812
1275,816
1305,820
1337,825
1369,830
1402,835
1435,841
1470,846
1506,853
1542,859
1581,867
1620,874
1661,882
1703,891
1067,822
1095,825
1124,828
1153,831
1182,835
1211,839
1241,843
1271,847
1302,852
1334,857
1366,863
1399,869
1433,875
1467,881
1503,888
1540,896
1578,904
1618,912
1659,921
1701,931
